chat,messageDatetime,messageText
https://t.me/AargauUkraine,2022-03-20 21:00:33+00:00,"Подскажите, может знаете, кто может довезти украинку из Швейцарии в Польшу? Может кто-то гуманитарку везёт в ту сторону?"
https://t.me/AargauUkraine,2022-03-20 21:02:43+00:00,"В чате помощь UA точно есть те, кто возят гуманитарку"
https://t.me/AargauUkraine,2022-03-20 21:03:42+00:00,Дякую!
https://t.me/AargauUkraine,2022-03-20 21:13:32+00:00,
https://t.me/AargauUkraine,2022-03-20 21:14:46+00:00,Благодарю
https://t.me/AargauUkraine,2022-03-20 21:20:37+00:00,"Добрый вечер а у меня вопрос как легко с детьми добраться из Польши в Швейцарию кто добирался подскажите плиз ,буду очень благодарна"
https://t.me/AargauUkraine,2022-03-20 21:22:37+00:00,"Если вдруг, мб в основном чате лучше (https://t.me/UASchweiz ) или других чатах всея Швейцарии. Тут региональный чат на маленькую компанию"
https://t.me/AargauUkraine,2022-03-20 21:55:10+00:00,
https://t.me/AargauUkraine,2022-03-20 21:55:24+00:00,
https://t.me/AargauUkraine,2022-03-21 06:58:31+00:00,
https://t.me/AargauUkraine,2022-03-21 07:13:52+00:00,
https://t.me/AargauUkraine,2022-03-21 07:53:31+00:00,"Здравствуйте 
Скажите, пожалуйста, есть какие-то курсы немецкого для взрослых?"
https://t.me/AargauUkraine,2022-03-21 07:57:15+00:00,
https://t.me/AargauUkraine,2022-03-21 07:58:11+00:00,
https://t.me/AargauUkraine,2022-03-21 08:00:56+00:00,"Шановні студенти! 

 Ви маєте можливість зареєструватися на курс німецької мови, який не є звичайним для нашої школи! Він розроблений спеціально для українців що наразі перебувають у Німеччині та Швейцарії  і терміново потребують допомоги в адаптації у країні.

Курс розпочнеться у березні 2022 року 🔜 в StartDeutsch Schule 🇩🇪 online. Після реєстрації вам прийде повідомлення.

🖊 Розклад курсу:
🗓 Дні тижня: вівторок,  четвер, суббота 
⏰ Час: 15.00-17.00
✅ 20 занять по 2 години / 1,5 місяці навчання
📚 Книги: Menschen А1.1
👩‍🏫 Викладач: Олена 

📌Заняття проходять онлайн у Zoom, попередньо перевірте чи маєте ви його на вашому пристрої (flirt) посилання буде закріплене у цьому чаті найближчим часом ⬆️

📌 Підручники Menschen ми відправляємо у pdf форматі,  завантажте їх на свій пристрій,  або роздрукуйте, якщо є така можливість.

📌  Група велика , тому готуйтеся до великої кількості самостійної і домашньої роботи 💪ви вже у середовищі,  вам буде легше практикувати та тренувати мову на місці 😉

📌 Наша ціль - допомогти вам із першою адаптацією у суспільстві! Для багатьох цей курс може стати також і моральною підтримкою у наших складних реаліях ! 

Але ми разом і ми все подолаємо 💛💙

Бажаємо успіхів у навчанні та до зустрічі на курсі! 📚👩‍💻🇩🇪

https://youtu.be/x5ydZOkUC5c
Для регистрации отправьте емайл: ФИО и телефон (телеграмм номер) 
startdeutsch.com.ua@gmail.com"
https://t.me/AargauUkraine,2022-03-21 08:01:09+00:00,Пока вижу онлайн курсы
https://t.me/AargauUkraine,2022-03-21 08:01:55+00:00,"Или узнавайте у себя в локальных органах, но не думаю что успели организовать. Пока можно онлайн заниматься"
https://t.me/AargauUkraine,2022-03-21 08:02:16+00:00,"Шановні Українці! Гете інститут в України хоче підтримати в цей складний час тих з Вас, хто бажає або мусить почати вивчати німецьку мову. Пропонуємо Вам записатися на безкоштовний курс, який доступний як дітям і підліткам, так і дорослим від рівня А1 до А2. Заняття відбуваються за різними форматами онлайн. Головна умова-Ви українець:)
Переходьте за посиланням в першому коментарі та реєструйтесь! Початок занять-21.03 До зустрічі!

https://www.goethe.de/ins/ua/uk/m/spr/kur/aka.html"
https://t.me/AargauUkraine,2022-03-21 08:08:53+00:00,"Скажите, это бесплатный курс?"
https://t.me/AargauUkraine,2022-03-21 08:15:20+00:00,Здається там вже тиждень як всі безкоштовні місця розібрані
https://t.me/AargauUkraine,2022-03-21 08:16:41+00:00,Я не смотрела ссылки
https://t.me/AargauUkraine,2022-03-21 08:17:20+00:00,"Хто знає, куди саме в Аарау потрібно їхати з документами по S статусу?"
https://t.me/AargauUkraine,2022-03-21 08:39:32+00:00,"В четверг координатор по делам беженцев сказала, что всё ещё в Базель. Но я не беженка, я волонтёрю и моя информация не всегда полная и часто более устаревшая. Может быть у кого-то другой опыт уже?"
https://t.me/AargauUkraine,2022-03-21 08:40:42+00:00,"Кстати, чтобы ехать на поезде легально, лучше в Gemeinde или Migrationsamt получить некую бумагу с печатью, что вам надо в Базель для регистрации (по крайней мере Люцерн такую выдавал для поездки в Chiasso, где их центр)"
https://t.me/AargauUkraine,2022-03-21 08:43:45+00:00,"Анкету можно заполнить онлайн, и приходит потом письмо куда и во сколько прийти, наш центр для беженцев в базеле"
https://t.me/AargauUkraine,2022-03-21 08:45:41+00:00,В кантоне Ааргау не было прийома документов.
https://t.me/AargauUkraine,2022-03-21 08:46:01+00:00,"Регистрируйтесь онлайн и через пару недель получите приглашение. Там будет указано,куда ехать"
https://t.me/AargauUkraine,2022-03-21 08:46:14+00:00,В Цюрих или Базель скорей всего
https://t.me/AargauUkraine,2022-03-21 08:53:14+00:00,Мы ездили в Базель оформлять документы
https://t.me/AargauUkraine,2022-03-21 08:59:32+00:00,"Ну, мені підтвердження s-статусу поштою прийшло, в ньому пише - для наступних дій звертайтесь в міграційне управлінн в кантоні Ааргау. Ось, думаю куди саме. Здавалась, має бути якийсь місцевий орган. Базель - я так розумію, це для первинної реєстрації, чи для всіх звернень по міграційних питаннях кантону Ааргау?"
https://t.me/AargauUkraine,2022-03-21 09:02:47+00:00,Мы подали документы в берне. Через пару дней пришло письмо о позитивном решении. Ещё через пару дней пришло письмо с термином в миграционсамт аарау
https://t.me/AargauUkraine,2022-03-21 09:03:00+00:00,Поедем в среду туда
https://t.me/AargauUkraine,2022-03-21 09:20:50+00:00,Мне так же пришло и я поехала в эмиграционую службу в Аарау сегодня.  А мне так сказали что вам должно прийти от нас письмо с временем и местом кула вам нужно. И вот мы приезали а дома уже письмо пришло что в среду нам надо ехать.
https://t.me/AargauUkraine,2022-03-21 09:29:31+00:00,а когда заполняли форму?
https://t.me/AargauUkraine,2022-03-21 09:29:49+00:00,а был указан день и время?
https://t.me/AargauUkraine,2022-03-21 09:34:31+00:00,
https://t.me/AargauUkraine,2022-03-21 09:42:08+00:00,
https://t.me/AargauUkraine,2022-03-21 09:43:19+00:00,14 марта мы были в Берн.
https://t.me/AargauUkraine,2022-03-21 09:44:51+00:00,"Ні, лише написайно звертайтесь в міграційну службу в кантоні Ааргау"
https://t.me/AargauUkraine,2022-03-21 09:46:18+00:00,Подождите и вам тоже придёт письмом когла нудно туда ехать.
https://t.me/AargauUkraine,2022-03-21 09:47:03+00:00,А вы когда оформляли ?
https://t.me/AargauUkraine,2022-03-21 09:49:08+00:00,"Office for Migration and Integration Canton Aargau знаходится за адрессою Bahnhofstrasse 88, 5001 Aarau другий поверх"
https://t.me/AargauUkraine,2022-03-21 09:57:40+00:00,12.03
https://t.me/AargauUkraine,2022-03-21 10:38:30+00:00,Уже больше)
https://t.me/AargauUkraine,2022-03-21 11:26:04+00:00,https://www.facebook.com/groups/529855118408513/permalink/542000950527263/?sfnsn=mo&ref=share
https://t.me/AargauUkraine,2022-03-21 11:55:25+00:00,
https://t.me/AargauUkraine,2022-03-21 12:50:28+00:00,"Здравствуйте, друзья ;) Сегодня с Украины едет семья 3 взрослых, 3 детей им нужно жилье на первые дни или на долгосрок💙💛 Если у кого-то что -то есть, напишите мне в Директ, пожалуйста. Благодарю 🙏 Всем чудесного дня !"
https://t.me/AargauUkraine,2022-03-21 13:31:44+00:00,"Добрый день! А подскажите, на какой период предоставляется страховка - каждый месяце или год?"
https://t.me/AargauUkraine,2022-03-21 13:32:29+00:00,Пока активен s status
https://t.me/AargauUkraine,2022-03-21 13:32:35+00:00,"Медицинская? На год. Календарный вроде бы. С беженцами может быть чуть иначе, все так для всех ново!"
https://t.me/AargauUkraine,2022-03-21 13:34:19+00:00,"а если находишь работу, то соц выплаты перестают давать и страховку надо самому купить, или она еще действует, так как работаешь, как человек со S статусом?"
https://t.me/AargauUkraine,2022-03-21 13:37:12+00:00,"Точно не могу сказать, но думаю второе. Не встречала инфы, что при устройстве на работу забирают страховку."
https://t.me/AargauUkraine,2022-03-21 14:19:54+00:00,
https://t.me/AargauUkraine,2022-03-21 14:40:49+00:00,
https://t.me/AargauUkraine,2022-03-21 14:50:43+00:00,"Соц выплаты могут сократить, да, соцпакет точно зависит от дохода. Страховку нет, звучит дико. Запишу вопрос, чтобы спросить юристов, но вроде бы ничего такого не должно произойти"
https://t.me/AargauUkraine,2022-03-21 16:21:06+00:00,
https://t.me/AargauUkraine,2022-03-21 16:24:49+00:00,
https://t.me/AargauUkraine,2022-03-21 16:41:49+00:00,
https://t.me/AargauUkraine,2022-03-21 16:54:31+00:00,"А если потом увольняешся с работы, ну вдруг не срослось, соц выплаты возвращаются или все уже?"
https://t.me/AargauUkraine,2022-03-21 16:59:14+00:00,Практически 100% что выплаты привязаны к реальному доходу
https://t.me/AargauUkraine,2022-03-21 17:00:21+00:00,"Возможно если будут сценарии пришёл на работу-ушёл с работы и так много раз, то будут приглашать на беседы с соцработником"
https://t.me/AargauUkraine,2022-03-21 17:01:55+00:00,"Впрочем не бойтесь бесед с соцработниками, они тут настроены сесть вместе и выработать план как вам встать на ноги в рамках ваших возможностей и ситуации"
https://t.me/AargauUkraine,2022-03-21 17:03:06+00:00,"В Швейцарии нет бездомных, и полно организаций которые помогут с едой и одеждой. То есть минимум проживания будет, а это уже что-то."
https://t.me/AargauUkraine,2022-03-21 17:03:34+00:00,"Может это совсем не тот уровень, что был у вас в мирное время, но это уже кое-что"
https://t.me/AargauUkraine,2022-03-21 17:04:08+00:00,Все очень стараются в кратчайшие сроки обеспечить самым необходимым максимальное число пострадавших
https://t.me/AargauUkraine,2022-03-21 18:39:40+00:00,
https://t.me/AargauUkraine,2022-03-21 19:22:00+00:00,"То, что сейчас в Швейцарии происходит по местным меркам аукцион просто невиданной щедрости. Моя гинеколог сирийка и ей обидно до слёз, что с сирийцами Швейцария палец о палец не ударила. Из страны депортировала, раз они пешком всю Италию прошли, пусть в Италию и шуруют. Никакого воссоединения семьи, ни работы ничего. У неё родители пожилые там до сих пор в полуразрушенном городе. И нет слов ей сказать, а что тут можно сказать…"
https://t.me/AargauUkraine,2022-03-21 19:59:18+00:00,
https://t.me/AargauUkraine,2022-03-21 20:21:44+00:00,
https://t.me/AargauUkraine,2022-03-21 21:44:03+00:00,
https://t.me/AargauUkraine,2022-03-21 22:04:46+00:00,
https://t.me/AargauUkraine,2022-03-22 05:27:41+00:00,"А мне вчера швейцарки сказали, что жаль, что мы недостаточно делаем для украинского народа. Я обалдела. Столько помощи, так приняли хорошо. А они ещё считают, что это мало"
https://t.me/AargauUkraine,2022-03-22 05:28:08+00:00,Спасибо Европе за всё. 🙏
https://t.me/AargauUkraine,2022-03-22 05:32:28+00:00,"Всем здравствуйте. Возможно кто-то знает контакты волонтеров, кто привозит людей из Польши в Швейцарию? Или может поделитесь опытом как вы добирались в Швейцарию? Хочу помочь своим друзьям добраться до Швейцарии."
https://t.me/AargauUkraine,2022-03-22 05:44:33+00:00,
https://t.me/AargauUkraine,2022-03-22 06:33:40+00:00,"Может  кто-то всеусердие, где-то Арау есть гуманитарная помощь ?"
https://t.me/AargauUkraine,2022-03-22 06:38:58+00:00,"Как местной, в голову приходит магазин секондхенд Каритас у вокзала: Caritas Secondhand Aarau
062 824 15 20
https://goo.gl/maps/Fx8jVdBdamWnRGyi7. Они мб не бесплатны (нынче мб и бесплатно), но должны знать если что варианты, тк Каритас в регионе назначено заниматься беженцами (мне как волонтерке звонили из Каритас)"
https://t.me/AargauUkraine,2022-03-22 06:41:00+00:00,Ещё я искала бы ближайшую церковь и читала там объявления и спрашивала (вне служб может быть открыто). Kleidung für Fluchlinge.
https://t.me/AargauUkraine,2022-03-22 06:41:02+00:00,"Наталья, какая именно помощь вам нужна? Вещи, питание…? Знаю волонтера, которая организовывает помощь, могу у неё спросить. 
Можете написать мне в личку"
https://t.me/AargauUkraine,2022-03-22 06:42:59+00:00,Кстати «кафе» для беженцев в церкви в Suhr в четверг:
https://t.me/AargauUkraine,2022-03-22 06:43:02+00:00,"**Offenes Kirchgemeindehaus, Tagesstruktur für Flüchtlinge**
Reformierte Kirche Suhr- Hunzenschwil:
  Einladung offenes Treffen: Austausch mit Tee, Kaffee & Kuchen und freies Spiel für Kinder, freies Kommen und Gehen
  Im Länzihuus, Bachstrasse 27 in Suhr (Karin Hoffmann, k.hoffmann@suhu.ch, 062 842 33 16)
  Donnerstag, 24. März, 13.30 Uhr bis 16.30 Uhr"
https://t.me/AargauUkraine,2022-03-22 06:43:41+00:00,"Открытый приходской зал, ежедневная структура для беженцев
  Реформатская церковь Зур-Хунценшвиль:

  Приглашение на открытую встречу: обмен чаем, кофе и пирожными и бесплатная игра для детей, вход и выход свободный
  В Länzihuus, Bachstrasse 27 в Зуре (Карин Хоффманн, k.hoffmann@suhu.ch, 062 842 33 16)
  Четверг, 24 марта, с 13:30 до 16:30."
https://t.me/AargauUkraine,2022-03-22 06:44:11+00:00,Можете на email написать ещё и про вещи. Простите пока мало более структурированной информации
https://t.me/AargauUkraine,2022-03-22 06:49:19+00:00,Напишите мне в личку. Я могу дать пару контактов
https://t.me/AargauUkraine,2022-03-22 06:50:00+00:00,Нашла ещё это:
https://t.me/AargauUkraine,2022-03-22 06:50:06+00:00,"Sachspenden
Die Velowerkstatt Bicycle Kitchen ist offen für **Velospenden**: Tel. 077 475 57 31, drehpunkt@netzwerk-asyl.ch
[www.netzwerk-asyl.ch/Drehpunkt](http://www.netzwerk-asyl.ch/projekte/drehpunkt/)
**Kleiderspenden** können jeweils am 1. Dienstag im Monat, von 14 - 17 Uhr im Jugendhaus Wenk, Rohrerstrasse 6 (Kreuzplatz) oder montags, von 16 - 20 Uhr im Drehpunkt, Erlinsbacherstrasse 34, Aarau, abgegeben werden. Die Sachspenden im Wenk werden nur zu den angegebenen Zeiten entgegengenommen. Bitte keine Spenden ausserhalb der Öffnungszeiten vor dem Jugendhaus deponieren. Während der Schulferien können keine Kleider abgegeben werden.
**Spielzeugspenden** können in Absprache mit der [RIF Aarau](https://www.gesellschaft-aarau.ch/integration/integrationsfoerderung.html/505) abgegeben werden (sara.hadad@aarau.ch)."
https://t.me/AargauUkraine,2022-03-22 06:50:26+00:00,"пожертвования в натуральной форме
 Веломастерская Bicycle Kitchen открыта для пожертвований велосипедов: тел.: 077 475 57 31, drehpunkt@netzwerk-asyl.ch
 www.netzwerk-asyl.ch/pivot

 Пожертвования в виде одежды можно сдать в первый вторник месяца с 14:00 до 17:00 в молодежном центре Wenk, Rohrerstrasse 6 (Kreuzplatz) или по понедельникам с 16:00 до 20:00 в опорном пункте, Erlinsbacherstrasse 34, Aarau.  Пожертвования в натуральной форме на Wenk будут приниматься только в указанное время.  Пожалуйста, не вносите пожертвования перед молодежным центром в нерабочее время.  Нельзя дарить одежду во время школьных каникул.

 Пожертвования игрушек можно сделать после консультации с RIF Aarau (sara.hadad@aarau.ch)."
https://t.me/AargauUkraine,2022-03-22 06:50:37+00:00,"Если они собирают, то где-то и раздают…"
https://t.me/AargauUkraine,2022-03-22 06:52:18+00:00,"По всему Ааргау вот сеть помощи беженцам, там адреса и мероприятия для многих городов: http://www.netzwerk-asyl.ch/projekte/drehpunkt/"
https://t.me/AargauUkraine,2022-03-22 06:54:02+00:00,"Про одежду тоже есть, но явно не обновлено: http://www.netzwerk-asyl.ch/projekte/kleiderboerse-aarau/"
https://t.me/AargauUkraine,2022-03-22 07:32:25+00:00,"Короче, если кто-то доберётся написать email в эти пункты помощи (Гугл-транслейт подойдёт), то отпишитесь, если пригласят куда-то за одеждой, чтобы мы все знали куда бежать :)"
https://t.me/AargauUkraine,2022-03-22 07:33:52+00:00,"А уж если велосипеды где-то можно будет брать, вообще шик, будем как Печкин, более добрые с великом, для окрестностей Аарау велосипед - это и транспорт и досуг одновременно (главное ещё замок к нему). Тут даже депутаты и врачи на работу на велике ездят"
https://t.me/AargauUkraine,2022-03-22 07:40:57+00:00,Страница недоступна (
https://t.me/AargauUkraine,2022-03-22 07:48:25+00:00,У меня работает. А если в гугле вбить Asyl Netzwerk Aargau?
https://t.me/AargauUkraine,2022-03-22 07:51:13+00:00,"Обратите внимание что эти все ресурсы изначально для Asylsuchende. Хоть Asylsuchende (ищущие убежища) и беженцы (Fluchlinge) как и вы, юридически статус S отличается и некоторые организации могут в теории корчить рожи «это не для вас». Я надеюсь таких буквоедов вам не встретится, но если вдруг, то ну короче, дышите ровно, стучите в следующую дверь. Дверей открытых для вас сейчас немало"
https://t.me/AargauUkraine,2022-03-22 08:18:17+00:00,
https://t.me/AargauUkraine,2022-03-22 08:18:21+00:00,"Здравствуйте,
Срочно💥
Для 1 женщины без в/п и 1 ребёнок 4 года,  
ищут жильё в Базеле, Цюрихе или окрестностях, очень нужно жилье, пишите в личку, благодарю за ранее ❤🇺🇦🙏"
https://t.me/AargauUkraine,2022-03-22 08:46:44+00:00,"Скажите, пожалуйста, а кто-то из украинцев уже смог найти здесь в Швейцарии работу? Насколько это реально? 
И как долго занимает получение статуса S (для того чтобы начать работать)."
https://t.me/AargauUkraine,2022-03-22 08:47:27+00:00,"Добрый день! Подскажите, пожалуйста, где в Ааргау центр гуманитарной помощи?"
https://t.me/AargauUkraine,2022-03-22 09:02:53+00:00,"Выше спрашивали, накидала ссылок каких нашла. Как узнаем больше, кинем. Пока так"
https://t.me/AargauUkraine,2022-03-22 09:03:40+00:00,"На работу никто не устроился, статуса пока более-менее ни у кого нет. С такими вопросами лучше в большие чаты, типа https://t.me/UASchweiz"
https://t.me/AargauUkraine,2022-03-22 09:04:19+00:00,Спасибо 🙏🏽
https://t.me/AargauUkraine,2022-03-22 09:06:55+00:00,"И меня очень это вопрос интересует ,добрый день ,очень хочется"
https://t.me/AargauUkraine,2022-03-22 09:06:57+00:00,"Сейчас все органы власти в мыле по поводу найти людям кров. Через пару недель они выстроят процессы и зная швейцарцев бурно начнут процесс содействия трудоустройству. Это обычно какие-то консультации и тд. Поверьте, они даже больше вашего хотят чтобы больше людей имело свой доход. Тут менталитет «дать удочку, а не рыбу» очень силён. До рыбы тут можно сказать жадные :) лучше помогут купить экскватор пруд копать"
https://t.me/AargauUkraine,2022-03-22 09:07:48+00:00,"А почему не добираться поездами, они бесплатные же?"
https://t.me/AargauUkraine,2022-03-22 10:03:11+00:00,Спасибо 🌺
https://t.me/AargauUkraine,2022-03-22 10:28:03+00:00,"Кстати, а есть запрос научиться на велике катать? А то может надо написать вопрос-запрос в союз велосипедистов, такие вещи они должны быть способны и рады организовать. Хоть для взрослых хоть для детей. Многим женщинам тут, наверное, боязно на велике с детским сидением, даже если его достать. А так в принципе организовать сбор велосипедов (взрослых и детских) и детских сидений скорее всего не особо большая проблема… (не буду обещать что такое организуется прям завтра, но если есть запрос, дайте знать, будем думать, вдруг сможем реализовать). Предлагаю лайкать и в ответах писать что вам надо - велик (взрослый детский, детское сиденье), урок, перечисляйте всё"
https://t.me/AargauUkraine,2022-03-22 10:28:26+00:00,Да было бы классно
https://t.me/AargauUkraine,2022-03-22 10:29:25+00:00,"Идеально было бы. Особенно живущим в маленьких деревнях, где до школы детям пешком 2-3 км."
https://t.me/AargauUkraine,2022-03-22 10:30:10+00:00,Именно. А взрослым хотя бы до станции/остановки добираться. Регион сельский
https://t.me/AargauUkraine,2022-03-22 10:47:19+00:00,"Взрослый два, с одним детским седеньем, для моей сестры урок. Находимся в Кюнтене"
https://t.me/AargauUkraine,2022-03-22 11:46:09+00:00,"Привет, мы хотим организовать для беженцев курсы немецкого для начинающих в Wohlen  или Villmergen (пока ищем помещение. возможно, сможем и детский уголок организовать, чтобы мамы с детьми на курсы смогли ходить). Напишите, пожалуйста, кому было бы интересно ходить на такие курсы - я пытаюсь понять, сколько теоретически желающих уже имеется. Бесплатно естественно. Учитывая бесплатный проезд для украинцев, в Wohlen можно без проблем добираться из других населённых пунктов"
https://t.me/AargauUkraine,2022-03-22 11:53:20+00:00,"Если можно добраться с Зура, то я только за"
https://t.me/AargauUkraine,2022-03-22 11:54:31+00:00,"Я, сестра с ребёнком 4 годика"
https://t.me/AargauUkraine,2022-03-22 12:11:02+00:00,"Да, я вижу от вас прямой поезд есть. Я напишу сюда в чат, как только мы все организуем, нам ещё нужно на это некоторое время, пока разговариваем с муниципалитетами"
https://t.me/AargauUkraine,2022-03-22 12:11:40+00:00,"Спасибо, я напишу сюда в чат, как только у нас будет детальная информация"
https://t.me/AargauUkraine,2022-03-22 12:23:58+00:00,Мне интересно
https://t.me/AargauUkraine,2022-03-22 12:24:33+00:00,Я!
https://t.me/AargauUkraine,2022-03-22 12:27:02+00:00,"Спасибо, похоже, группа точно наберется, ждём подтверждения по помещению и начинаем. Это может занять пару недель - здесь не очень быстро все делается. Я напишу сюда, когда все точно будет ясно"
https://t.me/AargauUkraine,2022-03-22 12:44:35+00:00,"Кто хочет начать с немецким вот прямо сейчас, от души советую приложение Duolingo, это полу-игровое заучивание фраз и слов. Мои родители (60+) на него подсели конкретно, играют в него с Нового года, и на днях смогли объясниться в магазине (они не в авральном режиме занимаются, понятно). Мой племянник 11 лет тоже занимается. Так что в принципе и для детей тоже годится. Я сама когда приехала 8 лет назад, начала по нему за месяц до прибытия и меня определили сразу в А2"
https://t.me/AargauUkraine,2022-03-22 12:49:54+00:00,"Да, мне его тоже постоветовали местные👌"
https://t.me/AargauUkraine,2022-03-22 12:53:16+00:00,
https://t.me/AargauUkraine,2022-03-22 13:11:13+00:00,
https://t.me/AargauUkraine,2022-03-22 13:37:26+00:00,
https://t.me/AargauUkraine,2022-03-22 14:28:35+00:00,
https://t.me/AargauUkraine,2022-03-22 14:52:41+00:00,Я очень хочу на курсы) и дочь и сын₽
https://t.me/AargauUkraine,2022-03-22 14:54:39+00:00,А бесплатных пока Gemeinde никому не предложила?
https://t.me/AargauUkraine,2022-03-22 15:02:21+00:00,
https://t.me/AargauUkraine,2022-03-22 15:11:23+00:00,"Отлично, похоже с таким спросом нам две группы собирать надо)"
https://t.me/AargauUkraine,2022-03-22 15:13:53+00:00,"Во многих Gemeinde есть Sprachcafe, Deutsch stammtisch и тп. Я кидала pdf по Aarau, там точно было. Это неформальные встречи чтобы практиковать язык. Бывают и носители и изучающие. Чаще всего бесплатные"
https://t.me/AargauUkraine,2022-03-22 15:43:02+00:00,Привіт. Чи є центральний пункт для українських біженців в Ааргау? Я сам був на кордоні з Перемишлем і привіз жінок і дітей. Мої діти і діти також будуть раді допомогти. Вони були з нами в неділю в Цюріху на головному вокзалі і роздали українським дітям яйця-сюрпризи та м’які іграшки
https://t.me/AargauUkraine,2022-03-22 16:22:39+00:00,"Пока не слышала ни про что центральное, но я не занимаюсь беженцами ежедневно, волонтерю в перерывах в работе"
https://t.me/AargauUkraine,2022-03-22 16:22:47+00:00,А ваши дети уже в Ааргау?
https://t.me/AargauUkraine,2022-03-22 16:25:24+00:00,"Есть различные встречи-кафе в том числе с детьми, по ссылкам выше их можно найти в конкретных городках"
https://t.me/AargauUkraine,2022-03-22 16:35:07+00:00,Пока нет)
https://t.me/AargauUkraine,2022-03-22 16:35:57+00:00,Спасибо) установили)
https://t.me/AargauUkraine,2022-03-22 16:44:27+00:00,
https://t.me/AargauUkraine,2022-03-22 16:47:30+00:00,
https://t.me/AargauUkraine,2022-03-22 16:57:05+00:00,
https://t.me/AargauUkraine,2022-03-22 17:01:21+00:00,
https://t.me/AargauUkraine,2022-03-22 17:02:50+00:00,"Добрий день! Може хтось знає, чи можна десь зупинитися, чи є якийсь цент біженців  близько біля кордону з Італією ? Дякую"
https://t.me/AargauUkraine,2022-03-22 17:21:57+00:00,"Дякую за відповідь.  Якщо хтось має поради, дайте нам знати.Ми раді допомогти, і наші діти швидко зв’язалися з дітьми та обмінялися подяками швейцарською німецькою та українською мовами."
https://t.me/AargauUkraine,2022-03-22 17:31:52+00:00,"Подскажите пожалуйста, кто-нибудь будет завтра в миграционном центре в Ааргау в районе 14.00? Можно познакомится)"
https://t.me/AargauUkraine,2022-03-22 17:39:11+00:00,
https://t.me/AargauUkraine,2022-03-22 17:42:43+00:00,Привіт. Про що йдеться? Чим я можу допомогти?
https://t.me/AargauUkraine,2022-03-22 17:49:05+00:00,Просто поспілкуватись) можливо комусь також призначено на цей час)
https://t.me/AargauUkraine,2022-03-22 17:58:10+00:00,"Не проблема. Може, ми захочемо приїхати туди завтра і подарувати дітям з України дрібниці (яйця-сюрприз)."
https://t.me/AargauUkraine,2022-03-22 18:49:22+00:00,
https://t.me/AargauUkraine,2022-03-22 18:53:28+00:00,И ещё психологические консультации по субботам с 9 до 11. Вот линк для регистрации https://www.ref-suhr-hunzenschwil.ch/formulare/gespraechsangebot-ukr/rus
https://t.me/AargauUkraine,2022-03-22 18:57:09+00:00,
https://t.me/AargauUkraine,2022-03-22 19:08:26+00:00,"Як я впізнаю П'ятого, тому що завтра..Ми можемо про це поговорити.."
https://t.me/AargauUkraine,2022-03-22 19:20:48+00:00,Я вас не зрозуміла)
https://t.me/AargauUkraine,2022-03-22 19:21:19+00:00,"Сегодня была моя мама и сестра в миграционке Люцерн . Принесли письмо в котором было написано сто у них термин 22.03 на 14.00 .
Девочка сказала что они первые кто обратился и для них все новое.  Взяла их паспорта . Что то заполняла в компе.  Потом сказала садитесь для фото , отпечатки указательный пальцев и роспись . Ждать в течении 5-10дней . Если нечего не прийдет звонить в миграционку.  

У них на руке есть бумага на а4 , которая говорит что по сути у них уже есть статус S.

Затем мы позвонили нашему семейному врачу и хотели взять термин для моей мамы . У неё очень высокое давление всегда и её таблетки закончились,  нужны были новые . 
Мы позвонили,  но наш доктор в отпуске , нас направили в соседнюю деревню к доктору который временно смотрит пациентов нашего доктора . 
Мы приехали туда в праксис.  Все любезный,  спросили есть ли у нас страховка.  Я сказала что мама беженка с Украины и у неё статус S . Они взяли её паспорт и тот а4 документ.  Все отксерили,  мы ещё заполнили формуляр , фи адрес дата рождения и тд.
Потом нас принял доктор , выслушал нас , измерил давление , сделал УЗИ щитовидки,  послушал её,  и сказал что сделает рецепт на получении таблеток в аптеке . 
Дали направление на субботу утро сдать кров маме . Мы спросили куда они чек пришлют,  они сказали что будут разбираться с гемайнде .
В аптеке этих таблеток не было . Заказали на завтра . 
Муж в аптеке спросил кто будет платить,  они сказали что не знают  , посмотрят, может быть так же чек вышлют в гемайнде или нам нужно будет  заплатить и потом самим обращаться в гемайнде. 
Р.S ге знаю сколько ошибок тут сделала , но пишу быстро и проверять нет времени . Надеюсь кому то будет полезно.  
P.S 2 завтра поедем штурмовать гемайнде 😅😅😅
Р.S 3 на статус S документы подавали в Берне ."
https://t.me/AargauUkraine,2022-03-22 19:33:51+00:00,Точно полезно! Удачи в гемайнде!
https://t.me/AargauUkraine,2022-03-22 19:35:20+00:00,Спасибо 👍 потом отпишусь как что узнаю нового .
https://t.me/AargauUkraine,2022-03-22 19:51:05+00:00,"Я буду завтра , у меня как раз назначено на 14.00"
https://t.me/AargauUkraine,2022-03-22 19:52:13+00:00,"Я семью свою привезу,  и с удовольствием познакомимся"
https://t.me/AargauUkraine,2022-03-22 19:55:05+00:00,"Очень полезно, у меня у мамы тоже высокое давление  но таблетки слава богу с Украины еще есть. Но скоро тоже надо будет идти к врачу. Спасибо за информацию"
https://t.me/AargauUkraine,2022-03-22 19:57:04+00:00,"Если что обращайтесь 👍 у мамы тоже пол чемодана было таблеток и вторая половина чемодана был аппарат для давления уколы и т.д🙈🙈🙈
Но почему то все медикаменты перестали помогать .  Может уже пошло привыкание . Кто его знает 🤷‍♀"
